"pathway","pval","padj","log2err","ES","NES","size"
"GO:0003700",0.0860247944748398,0.490347872216078,0.287805130535564,-0.259201463102105,-1.17330299275487,250
"GO:0003712",0.968112244897959,1,0.0257629629837414,0.20469625014988,0.65739855215244,64
"GO:0003713",0.959798994974874,1,0.0940503465727813,-0.190824164247614,-0.735090365966356,81
"GO:0003714",0.402542372881356,0.851817897231787,0.141225119642531,-0.288320653006741,-1.03172179246272,55
"GO:0003723",1,1,0.224966093540314,-0.183083763117405,-0.864479418166638,455
"GO:0003724",0.356846473029046,0.811679712313871,0.149207542435322,-0.298777392692871,-1.05728657854401,49
"GO:0003725",0.902511078286558,1,0.0364548541965309,0.258599361091381,0.673550282949521,21
"GO:0003727",0.9828125,1,0.035090109926935,0.214856414232412,0.52834094002209,17
"GO:0003729",0.848214285714286,1,0.141225119642531,-0.203386916095332,-0.904579554312544,216
"GO:0003730",0.0252178859642253,0.275166592425969,0.352487857583619,-0.387698079142134,-1.43991785602722,67
"GO:0003735",0.0693970420932878,0.456200227531286,0.179782316298324,0.351340948598747,1.28150129526038,176
"GO:0003743",1,1,0.0261841515946199,0.133577398113158,0.411215877625685,50
"GO:0003746",0.946808510638298,1,0.0614364107201271,-0.227447136184617,-0.611839525523196,15
"GO:0003755",0.423562412342216,0.858114563032596,0.0694481442003175,0.361659676178907,1.03433394181359,34
"GO:0003756",0.789340101522843,1,0.0679922591544058,-0.301322592417199,-0.749399084423961,12
"GO:0003774",0.0487490116931791,0.372349594075521,0.321775918075361,-0.528342706402795,-1.51037237490548,20
"GO:0003777",0.407894736842105,0.854695249415912,0.121543282035469,-0.342163180793146,-1.03681237700588,27
"GO:0003779",0.00156733810696908,0.050280206471568,0.45505986738723,-0.468611694990265,-1.76159943162347,72
"GO:0003796",0.0353800969431435,0.317037293278224,0.321775918075361,-0.588724886232023,-1.60746158916244,16
"GO:0003824",0.132530120481928,0.582406337679485,0.248911114434702,-0.353489977325721,-1.24962854814812,50
"GO:0003899",0.872274143302181,1,0.0404934829859503,0.280553636769235,0.695945719718193,18
"GO:0003924",1,1,0.109684061970549,-0.149096753364347,-0.6278492023428,146
"GO:0003993",0.822764227642276,1,0.0451344222209097,0.324162040416818,0.717478390848341,10
"GO:0004016",0.221374045801527,0.678455450948288,0.148261500475107,-0.481096942706637,-1.22999403890815,13
"GO:0004035",0.000110791868676018,0.00612793646056321,0.538434096309916,-0.82275448456163,-2.10349104652872,13
"GO:0004089",0.659744408945687,1,0.0544555953940371,0.354906835443717,0.853488518948342,15
"GO:0004175",0.722063037249284,1,0.0453152441270267,0.300532845722497,0.825716133617593,27
"GO:0004181",0.547692307692308,0.935568116654379,0.0982123351217438,-0.315449253610312,-0.913192848514626,21
"GO:0004190",0.111675126903553,0.554306763114284,0.213927855492356,-0.576800239194082,-1.43452094872822,12
"GO:0004197",0.738317757009346,1,0.0481183992657975,0.321755996925428,0.798152935861236,18
"GO:0004222",0.227091633466135,0.684021211109875,0.100633389423036,0.386910737253473,1.17183703477426,46
"GO:0004252",0.00153138962185085,0.0501295704785463,0.45505986738723,-0.323001343038162,-1.47261789249992,246
"GO:0004303",0.216216216216216,0.67604446551815,0.155241966228839,-0.452076241753926,-1.23435446842305,16
"GO:0004364",0.0510267197310411,0.387899803073886,0.321775918075361,-0.412434184020197,-1.39291862207554,40
"GO:0004383",0.386513157894737,0.836570026077619,0.0824344091527096,0.473348731563659,1.0783222866491,12
"GO:0004386",0.923841059602649,1,0.0734381410838857,-0.220612030913919,-0.661725979467094,26
"GO:0004402",0.825657894736842,1,0.0454967810085007,0.315165329160751,0.717969175264245,12
"GO:0004467",0.0410286450491873,0.337486905943059,0.321775918075361,-0.54329264395366,-1.55310973535307,20
"GO:0004497",0.0153216586359299,0.213139799049856,0.380730400722792,-0.387044627045206,-1.5136627412914,89
"GO:0004521",0.957924263674614,1,0.0311335139616949,0.216077398969958,0.630421817520253,39
"GO:0004553",0.501538461538461,0.902881809548476,0.103576326612592,-0.324273120783814,-0.938737028146891,21
"GO:0004558",0.913821138211382,1,0.0403295396423143,0.270004303958645,0.597609310693136,10
"GO:0004568",0.756345177664975,1,0.070113215764256,-0.306155443389932,-0.761418541926533,12
"GO:0004596",0.154471544715447,0.599115813708561,0.141225119642531,0.594940947785736,1.31680215647159,10
"GO:0004601",0.0161415421074097,0.215450880118777,0.352487857583619,-0.606911628307258,-1.67472335936642,17
"GO:0004602",0.19060773480663,0.653833004602235,0.16823816568964,-0.451366406231227,-1.24550894873614,17
"GO:0004653",0.459390862944162,0.883528710026902,0.0972150808846466,-0.395128367843383,-0.982697097872387,12
"GO:0004656",0.0237849927779016,0.264701297789047,0.352487857583619,0.577651098517259,1.54371438745283,23
"GO:0004672",0.194027501754525,0.659364645792921,0.249246554383295,-0.275816035400275,-1.16146645659171,146
"GO:0004674",0.276315789473684,0.734997136077244,0.219250346703755,-0.252980577460462,-1.07093754435536,149
"GO:0004693",0.99236641221374,1,0.0571258510018113,-0.185532102007414,-0.474339700043304,13
"GO:0004713",0.506578947368421,0.905619037988337,0.107140237276725,-0.31563934478775,-0.956440662573249,27
"GO:0004714",0.585635359116022,0.965711148653772,0.0880945010398517,-0.323068495463391,-0.891481281281351,17
"GO:0004715",0.477157360406091,0.894688139801067,0.0949751525905595,-0.38883840444068,-0.967053754380508,12
"GO:0004721",0.133333333333333,0.58242556281772,0.213927855492356,-0.473549400060197,-1.35373484546356,20
"GO:0004722",0.522029372496662,0.914853561736676,0.0570059526582387,0.320515705572825,0.966211221610457,45
"GO:0004725",0.56271186440678,0.946110933447038,0.102449405629826,-0.290475247999276,-0.924270826276154,32
"GO:0004806",0.144546649145861,0.590304568527919,0.130105630751129,0.405395721600465,1.24617736926269,49
"GO:0004842",0.993865030674847,1,0.0221551238181839,0.177949195674261,0.603842115125897,95
"GO:0004843",0.986159169550173,1,0.0723570851036907,-0.175747411174002,-0.59118586689712,39
"GO:0004867",0.0166335906848324,0.21869081523337,0.352487857583619,0.454902421291214,1.4772834380993,70
"GO:0004879",0.0861538461538462,0.490347872216078,0.271288554688953,-0.489075919305063,-1.41582402487415,21
"GO:0004888",0.262975778546713,0.732747560359239,0.159646701919906,-0.362579953563271,-1.15402055464805,33
"GO:0004930",0.67379679144385,1,0.120433371642259,-0.227932494423359,-0.886435570582244,92
"GO:0004984",0.26367461430575,0.732747560359239,0.0949751525905595,0.404057798261624,1.1555910783643,34
"GO:0005044",0.7875,1,0.0453152441270267,0.302569874289379,0.744032019595627,17
"GO:0005085",0.14,0.586318537859008,0.271288554688953,-0.318266781057248,-1.23337384072482,83
"GO:0005096",0.227722772277228,0.684021211109875,0.208955027549354,-0.289373996607065,-1.12536429715425,84
"GO:0005102",0.126865671641791,0.573218414967416,0.245041785430996,-0.374198292872055,-1.26779349591587,42
"GO:0005109",0.229974160206718,0.685235816814764,0.14641623786055,-0.511149979679951,-1.2137501164178,10
"GO:0005112",0.331491712707182,0.787432498772705,0.12384217120105,-0.400131556657764,-1.10413054141575,17
"GO:0005125",0.861538461538462,1,0.0732558655828455,-0.247068454447313,-0.715237532226236,21
"GO:0005158",0.785365853658537,1,0.0472587336673259,0.321495591895517,0.760997756999625,14
"GO:0005178",0.075,0.463966232068821,0.276500599254472,-0.536534152174701,-1.51889485885082,18
"GO:0005179",0.0219880424112084,0.259183197949048,0.352487857583619,0.589277149064448,1.55050138003677,22
"GO:0005184",0.0116677284841073,0.185297390975328,0.380730400722792,0.610284308169667,1.63842298449513,24
"GO:0005198",0.408304498269896,0.854695249415912,0.125033367555272,-0.313821711343639,-1.00291174121591,34
"GO:0005200",0.0286015818544893,0.284949921084478,0.352487857583619,-0.498604609115629,-1.56121946644654,29
"GO:0005201",0.126436781609195,0.573218414967416,0.147331213699377,0.465587239725973,1.29058832854002,29
"GO:0005213",0.0270124963721226,0.284528944442103,0.352487857583619,-0.673412753149516,-1.63532650605155,11
"GO:0005214",0.0542644371654775,0.402963690802897,0.321775918075361,-0.496686089911606,-1.48981036062663,26
"GO:0005216",0.0775519820684778,0.463966232068821,0.287805130535564,-0.49034585664497,-1.45457744482131,24
"GO:0005230",0.322222222222222,0.777209690893901,0.126253987849115,-0.390801792404306,-1.10633560027192,18
"GO:0005231",0.0595787434744692,0.416567269964057,0.321775918075361,-0.564239129591569,-1.51781995202046,15
"GO:0005246",0.149593495934959,0.592610837438424,0.143758989039275,0.598171276486604,1.32395194808578,10
"GO:0005249",0.404255319148936,0.853191489361702,0.107972360317345,-0.377001000437652,-1.01414384502214,15
"GO:0005254",0.0751731648364898,0.463966232068821,0.287805130535564,-0.471980493721998,-1.41570590327151,26
"GO:0005261",0.626198083067093,0.990286796942566,0.0925528864684773,-0.294556201088774,-0.867700943844973,23
"GO:0005262",0.352941176470588,0.805707681365576,0.135740943810425,-0.328910002232049,-1.05113091643511,34
"GO:0005267",0.61323155216285,0.986606877120578,0.0810802057550866,-0.347134429796912,-0.887499465176063,13
"GO:0005272",0.00751827722706102,0.141874313790657,0.407017918923954,0.612418514036239,1.68262422814433,27
"GO:0005283",0.0586622629990179,0.413515708682592,0.321775918075361,-0.650826284093109,-1.54541819326763,10
"GO:0005315",0.0391055606786567,0.3310260682528,0.321775918075361,-0.653894883859026,-1.58792899413466,11
"GO:0005319",0.602848101265823,0.979592396898374,0.0582216241124161,0.367086295543881,0.897973493745223,16
"GO:0005326",0.469740634005764,0.891673345497331,0.103576326612592,-0.339222962195428,-0.958650815010893,19
"GO:0005328",0.608585858585859,0.98305308879327,0.0810802057550866,-0.356098962686577,-0.864756525229521,11
"GO:0005385",0.483425414364641,0.894688139801067,0.0992333343771191,-0.347851172148982,-0.959867065334861,17
"GO:0005484",0.796852646638054,1,0.0407403526717903,0.28343934922541,0.771512693504588,25
"GO:0005506",0.0121791996716896,0.189013520097035,0.380730400722792,-0.340283818961955,-1.43323932463969,145
"GO:0005507",0.948979591836735,1,0.0334561741060507,0.220836648681003,0.592877509996929,24
"GO:0005509",0.653225806451613,1,0.154190966581424,-0.216098740607328,-0.948542772015732,198
"GO:0005516",0.242320819112628,0.705800846346852,0.165656695205483,-0.35567188275583,-1.15060173609383,35
"GO:0005525",0.218543046357616,0.676199120157519,0.248911114434702,-0.258913257936539,-1.11021470737476,153
"GO:0005534",0.0986842105263158,0.531172730483928,0.181383128498408,0.614461185408097,1.39978655550124,12
"GO:0005543",0.816949152542373,1,0.0810802057550866,-0.238965308402321,-0.784606173138624,36
"GO:0005544",0.234096692111959,0.691187100361412,0.143758989039275,-0.474316528285177,-1.21265892704316,13
"GO:0005546",0.452449567723343,0.879671644397869,0.105920292736253,-0.344298399768034,-0.972994102192948,19
"GO:0005549",0.00891533839871715,0.153765621414433,0.380730400722792,0.48095109766528,1.56647764724049,71
"GO:0005576",0.109375,0.551890793285003,0.133554954557592,0.299145036435561,1.1706318594055,436
"GO:0005604",0.844380403458213,1,0.0709609456938284,-0.255023626425848,-0.720701823184151,19
"GO:0005635",0.345454545454545,0.798428084883416,0.159646701919906,-0.28873821357446,-1.05913996768446,63
"GO:0005643",0.328719723183391,0.786016317663997,0.141225119642531,-0.335604088216429,-1.07252388316676,34
"GO:0005652",0.109042553191489,0.551890793285003,0.222056046145248,-0.532846638373171,-1.43337322187361,15
"GO:0005654",0.155316977639703,0.599115813708561,0.249246554383295,-0.260866105700804,-1.15148606270676,207
"GO:0005665",0.22495894909688,0.683398019604916,0.114750719227023,0.532465551102475,1.23970582645207,13
"GO:0005666",0.965625,1,0.0359208664409425,0.230676455532268,0.567243085538272,17
"GO:0005667",0.254901960784314,0.723047709203194,0.195789002148949,-0.285623831515723,-1.11263591199606,82
"GO:0005669",0.185714285714286,0.648736097067745,0.118287526124085,0.458730384825227,1.2514759187928,26
"GO:0005675",0.746341463414634,1,0.0495901956956338,0.352933234321204,0.781158610403851,10
"GO:0005680",0.0446865940520809,0.346267134587139,0.321775918075361,-0.578977427153633,-1.63904913402042,18
"GO:0005681",0.99205298013245,1,0.0264649017470855,0.188189563543353,0.584227061385461,52
"GO:0005682",0.286178861788618,0.737278870999801,0.0988903007520636,0.489878806958048,1.15957009269938,14
"GO:0005685",0.191964285714286,0.656526043253122,0.118815039412263,0.480277675001393,1.23452067783499,20
"GO:0005686",0.0431751277676508,0.341546532218801,0.321775918075361,0.560751771790507,1.50544357637737,24
"GO:0005689",0.172413793103448,0.618683946617295,0.133554954557592,0.565979800292304,1.31773493068947,13
"GO:0005694",0.400881057268722,0.850937350684392,0.144630528034484,-0.283544078244092,-1.02023364753767,58
"GO:0005700",0.313953488372093,0.769073512055303,0.191892240384838,-0.250943707371241,-1.05440261438441,126
"GO:0005703",0.73134328358209,1,0.0925528864684773,-0.250774022274947,-0.849628874425529,42
"GO:0005704",0.628242074927954,0.990286796942566,0.0865399737444125,-0.306277145517356,-0.865545284049114,19
"GO:0005705",0.990463215258856,1,0.0280106629226489,0.182078707226375,0.542119762072411,42
"GO:0005721",0.77,1,0.0422468188360053,0.284743720977511,0.776817759666339,26
"GO:0005730",0.419354838709677,0.854695249415912,0.227987202850442,-0.223073523174735,-1.02029531694389,277
"GO:0005736",0.467980295566502,0.891496905093432,0.0723570851036907,0.427030108051887,0.994227160660954,13
"GO:0005740",0.956743002544529,1,0.0588438169595807,-0.221480706739862,-0.566247516541193,13
"GO:0005741",0.899618805590851,1,0.0293519190331994,0.227996509514171,0.740412562530889,70
"GO:0005742",0.790243902439024,1,0.0469758727821845,0.34078979081892,0.754281131806499,10
"GO:0005743",0.989690721649485,1,0.140406238523342,-0.175102135107566,-0.793751530836264,252
"GO:0005744",0.921725239616613,1,0.0391155247681459,0.259869040736992,0.624939337733084,15
"GO:0005758",0.283378746594005,0.736692884176313,0.0891647117820678,0.382852701557834,1.13990273019276,42
"GO:0005759",1,1,0.114266502484433,-0.162473726549687,-0.70936497662331,168
"GO:0005762",0.413014608233732,0.854695249415912,0.0679922591544058,0.336106981849695,1.03469995275965,50
"GO:0005763",0.0385714285714286,0.329088145896656,0.276500599254472,0.51816832223769,1.45089129135466,30
"GO:0005764",0.227722772277228,0.684021211109875,0.208955027549354,-0.287945531595772,-1.11980905189278,84
"GO:0005765",0.799342105263158,1,0.0806388495950661,-0.250298345279953,-0.771896862042226,28
"GO:0005768",0.970588235294118,1,0.0919686140000427,-0.179083544443536,-0.697612596743179,82
"GO:0005769",0.794258373205742,1,0.102449405629826,-0.223213637008653,-0.826840944890848,68
"GO:0005770",0.502127659574468,0.902929109817765,0.125033367555272,-0.272159660325705,-0.965550694163105,54
"GO:0005771",0.882926829268293,1,0.0419081748591401,0.282250506007622,0.668102479158143,14
"GO:0005774",0.675718849840256,1,0.053347785067549,0.349680150495152,0.840919260905781,15
"GO:0005776",0.332236842105263,0.787432498772705,0.136490437780413,-0.362224331778393,-1.09760106148758,27
"GO:0005777",0.43,0.862857142857143,0.149207542435322,-0.255358917060139,-1.00108319668096,88
"GO:0005778",0.947194719471947,1,0.072003313661988,-0.210376816328902,-0.62536114940489,25
"GO:0005783",1,1,0.158514105424824,-0.158225577112568,-0.731954444224451,316
"GO:0005788",0.964467005076142,1,0.0583452776743612,-0.226836629439987,-0.564150072692793,12
"GO:0005789",0.989247311827957,1,0.143758989039275,-0.18147106891102,-0.820010419542295,257
"GO:0005793",0.295384615384615,0.748494349252643,0.140406238523342,-0.399286818781685,-1.15589389812927,21
"GO:0005794",1,1,0.134273452883202,-0.176208273046723,-0.796632985353673,240
"GO:0005795",0.0570624403172498,0.409960837622209,0.321775918075361,-0.457536294669469,-1.44468020268221,31
"GO:0005797",0.213197969543147,0.67604446551815,0.151148761385484,-0.494648585972092,-1.2302071161191,12
"GO:0005801",0.819338422391858,1,0.0662842187012672,-0.280283592167454,-0.716585612933214,13
"GO:0005802",0.990604026845638,1,0.027237219988033,0.183787198227258,0.55241015690063,44
"GO:0005811",0.182119205298013,0.642020231424205,0.190023305279108,-0.416677249158806,-1.24982377288776,26
"GO:0005813",0.988439306358382,1,0.100633389423036,-0.172798747795355,-0.693154913965814,111
"GO:0005814",0.98931909212283,1,0.0270265157079683,0.180548316809285,0.544272267195889,45
"GO:0005815",0.967142857142857,1,0.0315649069021069,0.215780595855359,0.604193992442189,30
"GO:0005819",0.546184738955823,0.934228901135582,0.115240003147781,-0.266124316440785,-0.940780685485678,50
"GO:0005828",0.292620865139949,0.742664347602023,0.126875729929857,-0.445258605766848,-1.1383681379986,13
"GO:0005834",0.751937984496124,1,0.0713052987340038,-0.290893331212306,-0.766130592371779,14
"GO:0005838",0.96,1,0.0678338263479455,-0.198351574111607,-0.574207220011684,21
"GO:0005839",0.561428571428571,0.94593637454982,0.0567672387487446,0.349467808532223,0.953393455587198,26
"GO:0005840",0.0757211538461538,0.463966232068821,0.176694268938498,0.372878334368371,1.30487377102338,120
"GO:0005847",0.242894056847545,0.705800846346852,0.142056643575821,-0.506833395110153,-1.20350017954526,10
"GO:0005852",0.995253164556962,1,0.035090109926935,0.166571514419099,0.407470413842978,16
"GO:0005856",0.0191634393554348,0.238433476573048,0.352487857583619,-0.422207702904462,-1.49788157485406,54
"GO:0005868",0.954154727793696,1,0.0323604297137014,0.228595196901033,0.631285029627839,28
"GO:0005869",0.968646864686469,1,0.0383205781976994,0.228703931801292,0.515003240344321,11
"GO:0005871",0.455445544554455,0.882337033349313,0.114266502484433,-0.331768816469685,-0.986208138447234,25
"GO:0005874",0.0551370232865678,0.403834636308926,0.321775918075361,-0.378673034572058,-1.37147800523333,61
"GO:0005875",0.821325648414986,1,0.0723570851036907,-0.262417346536042,-0.741596622768844,19
"GO:0005876",0.881844380403458,1,0.0687943095604775,-0.241109430495728,-0.681380029687912,19
"GO:0005881",0.927113702623907,1,0.034566432206351,0.234528416864325,0.629635636315486,24
"GO:0005884",0.484149855907781,0.894688139801067,0.101713902282311,-0.337318434063644,-0.953268580760213,19
"GO:0005892",0.891414141414141,1,0.0618406035753285,-0.264852822036187,-0.643172910006005,11
"GO:0005911",1,1,0.0716527366829457,-0.169912646620033,-0.543007007216599,34
"GO:0005912",0.12109375,0.573218414967416,0.257206466468838,-0.377810705517391,-1.28023309135358,43
"GO:0005918",0.414473684210526,0.854695249415912,0.120433371642259,-0.339638140427352,-1.02916107712719,27
"GO:0005925",0.0328347288888645,0.306202936847318,0.321775918075361,-0.507500501473067,-1.50858398973287,25
"GO:0005927",0.418604651162791,0.854695249415912,0.103958471559957,-0.38034650147277,-1.00172489092641,14
"GO:0005929",0.666666666666667,1,0.103197466945307,-0.247209790492778,-0.876248527224589,51
"GO:0005930",0.86459802538787,1,0.0363018462359236,0.254869093471661,0.732357945650055,35
"GO:0005938",0.00528636478649469,0.112304089399056,0.407017918923954,-0.398419530068293,-1.58881063211194,100
"GO:0005975",0.170212765957447,0.614719972127863,0.252961123069611,-0.294144036532842,-1.1749452105681,101
"GO:0006006",0.989096573208723,1,0.0346410167413251,0.187565574311048,0.465278084117755,18
"GO:0006013",0.157622739018088,0.599115813708561,0.179782316298324,-0.562724980715622,-1.33621742738295,10
"GO:0006032",0.391666666666667,0.842135835567471,0.112843355675562,-0.366120083642214,-1.03646321583108,18
"GO:0006090",0.382428940568475,0.830062274251468,0.109684061970549,-0.391115261557735,-1.0300867530173,14
"GO:0006094",0.00790985999294521,0.144175175325956,0.380730400722792,-0.582217323399453,-1.74636137019899,26
"GO:0006096",0.213815789473684,0.67604446551815,0.173747838999571,-0.40018321548155,-1.21262290676483,27
"GO:0006099",0.00481104320023837,0.105058548503418,0.407017918923954,-0.55080132624811,-1.78184723884664,35
"GO:0006107",0.0222286290632661,0.259183197949048,0.352487857583619,-0.705354864743655,-1.67489892053703,10
"GO:0006108",0.368020304568528,0.822151209648912,0.11101149245045,-0.427820578193151,-1.06400368795373,12
"GO:0006120",0.967302452316076,1,0.0292103127923884,0.206750830187682,0.615578353872362,42
"GO:0006122",0.855284552845528,1,0.0433636987883266,0.293868211071345,0.695602226333057,14
"GO:0006123",0.129464285714286,0.58005786113328,0.148261500475107,0.518093484943429,1.33172361220496,20
"GO:0006139",0.401595744680851,0.850937350684392,0.108394255853397,-0.380918008992131,-1.0246807139212,15
"GO:0006182",0.386513157894737,0.836570026077619,0.0824344091527096,0.473348731563659,1.0783222866491,12
"GO:0006260",6.91573169314473e-05,0.00443713345432166,0.538434096309916,-0.632586357119119,-2.12791819476928,39
"GO:0006261",0.105610561056106,0.546277225474773,0.252961123069611,-0.46542217796387,-1.38350296030232,25
"GO:0006268",0.0645994832041344,0.435367945627864,0.287857117255149,-0.640990369236987,-1.522062342194,10
"GO:0006270",0.00371368023727418,0.0930741109466841,0.431707695803346,-0.637783283894446,-1.8674739666982,22
"GO:0006281",0.995049504950495,1,0.0911073131586733,-0.154925255781421,-0.589215566204781,77
"GO:0006289",0.904615384615385,1,0.0707899094502623,-0.232401026888258,-0.672776851784807,21
"GO:0006298",0.0732323232323232,0.460645672410378,0.266350657088526,-0.634440156744219,-1.54068481770639,11
"GO:0006302",0.943708609271523,1,0.0723570851036907,-0.203938702073551,-0.638558699660793,30
"GO:0006309",0.303125,0.75265092879257,0.0931454575337804,0.467890326500492,1.15056195000587,17
"GO:0006310",0.215469613259669,0.67604446551815,0.157402899305283,-0.441623848979796,-1.21862515305991,17
"GO:0006325",0.775,1,0.106729884364606,-0.219210244982107,-0.85936960932609,88
"GO:0006334",1.45763184315931e-05,0.00106274612564888,0.593325476396405,0.659449536898444,2.00388018822212,47
"GO:0006338",0.229946524064171,0.685235816814764,0.216542836735348,-0.287580978831066,-1.13218547124092,95
"GO:0006351",0.932142857142857,1,0.0768736734126542,-0.199176659919564,-0.672681580320175,40
"GO:0006352",0.630723781388479,0.991245236378618,0.0529129848430583,0.336432626655069,0.876275524891559,21
"GO:0006355",0.169750407193078,0.614626756518504,0.249246554383295,-0.234340117780827,-1.10571821343038,448
"GO:0006360",0.546325878594249,0.934228901135582,0.0633597010643758,0.391638499958826,0.941821711816583,15
"GO:0006364",0.33920704845815,0.792899674193911,0.158514105424824,-0.293993788799067,-1.05783325596976,58
"GO:0006366",0.986595174262735,1,0.0273777349570556,0.192661723344491,0.577093522205012,43
"GO:0006367",0.302788844621514,0.75265092879257,0.0840745577910723,0.366143746892065,1.10894002504264,46
"GO:0006368",0.888571428571429,1,0.0356176233437444,0.255786599595803,0.697818981112408,26
"GO:0006383",0.64696223316913,1,0.0566484183613995,0.370938020924224,0.86363150600115,13
"GO:0006396",0.0154141001806629,0.213139799049856,0.380730400722792,-0.362756546120883,-1.44633562421823,104
"GO:0006397",1,1,0.0294227657846801,0.116059904678377,0.328867662141605,32
"GO:0006400",0.996710526315789,1,0.0368389606870506,0.172712806599976,0.393452133971595,12
"GO:0006402",0.998522895125554,1,0.031636972118622,0.133073975249052,0.350143192550757,22
"GO:0006405",0.16793893129771,0.610825500683734,0.172324344900946,-0.508870427034618,-1.30100097562018,13
"GO:0006406",1,1,0.0300618095810087,0.15051638557836,0.413544841153963,27
"GO:0006412",0.087719298245614,0.495428712626637,0.160801401070022,0.346921414789683,1.24381334307801,157
"GO:0006413",0.998664886515354,1,0.0265350909115755,0.154622875211653,0.469855082073232,47
"GO:0006414",0.99468085106383,1,0.0590954798717342,-0.195507999161851,-0.525922301989689,15
"GO:0006417",0.039358229629259,0.3310260682528,0.321775918075361,-0.551593325088679,-1.59680542589472,21
"GO:0006446",0.875205254515599,1,0.0427591434738678,0.286055510977819,0.666004932926975,13
"GO:0006457",0.981458590852905,1,0.0232958000490367,0.194579225130661,0.656360540677942,91
"GO:0006468",0.657060518731988,1,0.0840745577910723,-0.301927912027567,-0.853254263999426,19
"GO:0006486",0.961089494163424,1,0.0797705918628453,-0.196664706901866,-0.673368709966065,44
"GO:0006487",0.995714285714286,1,0.0301329841082956,0.173790800108386,0.474123817471218,26
"GO:0006488",0.725888324873096,1,0.0721797965581253,-0.310963862748151,-0.773377237209451,12
"GO:0006491",0.0395901721074151,0.3310260682528,0.321775918075361,-0.59059614756237,-1.58872111015319,15
"GO:0006493",0.833910034602076,1,0.0810802057550866,-0.233240624151781,-0.74235895229416,33
"GO:0006506",0.955119214586255,1,0.0312771255290148,0.21230721230852,0.605166285395006,33
"GO:0006508",0.00212809557985391,0.0644050058506731,0.431707695803346,-0.284930631907013,-1.33491922993342,444
"GO:0006511",0.972520908004779,1,0.0218679438176212,0.194434114084871,0.679086981913398,117
"GO:0006513",0.558139534883721,0.94593637454982,0.0870515867946735,-0.389494014021091,-0.924872197311128,10
"GO:0006520",0.0099274665182434,0.165871419742317,0.380730400722792,-0.660875549658174,-1.87089763186065,18
"GO:0006606",0.991989319092123,1,0.0268860833830403,0.176878359178599,0.53320898953445,45
"GO:0006607",0.463104325699746,0.887478301579918,0.096887770327544,-0.385790278330107,-0.986328742696039,13
"GO:0006611",0.528735632183908,0.917880309254111,0.0662842187012672,0.408648989683754,0.951431566672763,13
"GO:0006612",0.44206008583691,0.871086459069292,0.0683110858318647,0.380718174289352,1.03630249263145,25
"GO:0006614",0.777777777777778,1,0.0684714904492087,-0.307477404097057,-0.746683139842762,11
"GO:0006623",0.919896640826873,1,0.0614364107201271,-0.254641193546209,-0.604657714170309,10
"GO:0006626",0.534653465346535,0.922133503672948,0.065981614400873,0.422105896034204,0.950512317448627,11
"GO:0006629",0.45875,0.883528710026902,0.059989249649033,0.298095308067731,0.994992942720293,86
"GO:0006631",0.319884726224784,0.772733585639387,0.129442887745046,-0.39334288031834,-1.11159477635442,19
"GO:0006633",0.221122112211221,0.678455450948288,0.116234148779716,0.547436376155602,1.23273572684987,11
"GO:0006635",0.5,0.902881809548476,0.107972360317345,-0.319324019869651,-0.967605852005098,27
"GO:0006644",0.233226837060703,0.691187100361412,0.163180127180689,-0.406133667743591,-1.19638481731412,23
"GO:0006697",0.0229728259674863,0.259495865153859,0.352487857583619,-0.645106571255021,-1.60440101744857,12
"GO:0006744",0.413705583756345,0.854695249415912,0.103576326612592,-0.411597271875058,-1.02365579766253,12
"GO:0006749",0.054527123488601,0.403048415095465,0.321775918075361,-0.425974585928158,-1.43666024097952,41
"GO:0006805",0.284263959390863,0.737278870999801,0.128788713061714,-0.463066831851062,-1.15166226678356,12
"GO:0006811",0.146245059288538,0.590304568527919,0.234392647294686,-0.357147862061405,-1.23001438757056,45
"GO:0006812",0.983193277310924,1,0.029777461260706,0.194854765426899,0.566278878485088,38
"GO:0006813",0.388157894736842,0.837961323227315,0.125033367555272,-0.350978596940185,-1.06352458066415,27
"GO:0006814",0.165254237288136,0.609351256575102,0.227987202850442,-0.332778773901106,-1.19080998715263,55
"GO:0006816",0.175824175824176,0.626715506715507,0.204294756516886,-0.354360368960578,-1.19513104744319,41
"GO:0006821",0.654178674351585,1,0.0843144320642653,-0.303239963357166,-0.856962147063459,19
"GO:0006826",0.718346253229974,1,0.0736212741014394,-0.335091298648864,-0.795690343175422,10
"GO:0006836",0.145454545454545,0.590304568527919,0.204294756516886,-0.463685872893103,-1.3255379975242,20
"GO:0006865",0.406077348066298,0.854695249415912,0.110122263835536,-0.369505868862452,-1.01962144263555,17
"GO:0006869",0.426512968299712,0.860536856795897,0.109684061970549,-0.353003463378014,-0.997594784500595,19
"GO:0006874",0.484177215189873,0.894688139801067,0.107554375265169,-0.326962255063158,-0.969911165920446,24
"GO:0006879",0.892682926829268,1,0.0414044273760278,0.277046719449794,0.655784830026273,14
"GO:0006882",0.258883248730964,0.728506545551696,0.135740943810425,-0.47891995780326,-1.19108950646888,12
"GO:0006886",1,1,0.0198261062533673,0.117738952339865,0.416295533849547,130
"GO:0006887",0.995983935742972,1,0.0795564677235957,-0.143763228874854,-0.499074069425273,46
"GO:0006888",0.995215311004785,1,0.0891647117820678,-0.151584429817901,-0.56150786690741,68
